# WALTzER VIS band. Generated on: 2026-02-19
#wl[um]  reflectivity  dichroic1_eff dichroic2_eff grating_eff  qe  throughput
0.46273993     0.9282     0.9000     0.8500     0.5390     0.8676     0.243144
0.46283028     0.9282     0.9000     0.8500     0.5393     0.8678     0.243353
0.46292063     0.9282     0.9000     0.8500     0.5397     0.8679     0.243562
0.46301099     0.9282     0.9000     0.8500     0.5400     0.8681     0.243771
0.46310134     0.9282     0.9000     0.8500     0.5404     0.8683     0.243980
0.46319170     0.9282     0.9000     0.8500     0.5407     0.8685     0.244189
0.46328205     0.9282     0.9000     0.8500     0.5411     0.8687     0.244399
0.46337241     0.9282     0.9000     0.8500     0.5415     0.8688     0.244608
0.46346276     0.9282     0.9000     0.8500     0.5418     0.8690     0.244817
0.46355311     0.9282     0.9000     0.8500     0.5422     0.8692     0.245026
0.46364347     0.9282     0.9000     0.8500     0.5425     0.8694     0.245236
0.46373382     0.9281     0.9000     0.8500     0.5429     0.8696     0.245445
0.46382418     0.9281     0.9000     0.8500     0.5433     0.8697     0.245655
0.46391453     0.9281     0.9000     0.8500     0.5436     0.8699     0.245864
0.46400488     0.9281     0.9000     0.8500     0.5440     0.8701     0.246070
0.46409524     0.9281     0.9000     0.8500     0.5443     0.8703     0.246276
0.46418559     0.9281     0.9000     0.8500     0.5447     0.8705     0.246486
0.46427595     0.9281     0.9000     0.8500     0.5451     0.8707     0.246696
0.46436630     0.9281     0.9000     0.8500     0.5454     0.8708     0.246905
0.46445665     0.9281     0.9000     0.8500     0.5458     0.8710     0.247115
0.46454701     0.9281     0.9000     0.8500     0.5461     0.8712     0.247325
0.46463736     0.9281     0.9000     0.8500     0.5465     0.8714     0.247535
0.46472772     0.9281     0.9000     0.8500     0.5468     0.8716     0.247746
0.46481807     0.9281     0.9000     0.8500     0.5472     0.8717     0.247956
0.46490842     0.9281     0.9000     0.8500     0.5476     0.8719     0.248166
0.46499878     0.9281     0.9000     0.8500     0.5479     0.8721     0.248372
0.46508913     0.9281     0.9000     0.8500     0.5483     0.8723     0.248579
0.46517949     0.9281     0.9000     0.8500     0.5486     0.8725     0.248789
0.46526984     0.9281     0.9000     0.8500     0.5490     0.8726     0.249005
0.46536020     0.9280     0.9000     0.8500     0.5494     0.8728     0.249239
0.46545055     0.9280     0.9000     0.8500     0.5498     0.8730     0.249473
0.46554090     0.9280     0.9000     0.8500     0.5502     0.8732     0.249707
0.46563126     0.9280     0.9000     0.8500     0.5506     0.8734     0.249941
0.46572161     0.9280     0.9000     0.8500     0.5511     0.8735     0.250174
0.46581197     0.9280     0.9000     0.8500     0.5515     0.8737     0.250404
0.46590232     0.9280     0.9000     0.8500     0.5519     0.8739     0.250635
0.46599267     0.9280     0.9000     0.8500     0.5523     0.8741     0.250869
0.46608303     0.9280     0.9000     0.8500     0.5527     0.8743     0.251103
0.46617338     0.9280     0.9000     0.8500     0.5531     0.8745     0.251338
0.46626374     0.9280     0.9000     0.8500     0.5535     0.8746     0.251572
0.46635409     0.9280     0.9000     0.8500     0.5539     0.8748     0.251805
0.46644444     0.9280     0.9000     0.8500     0.5543     0.8750     0.252036
0.46653480     0.9280     0.9000     0.8500     0.5547     0.8752     0.252268
0.46662515     0.9280     0.9000     0.8500     0.5551     0.8754     0.252503
0.46671551     0.9280     0.9000     0.8500     0.5556     0.8755     0.252737
0.46680586     0.9279     0.9000     0.8500     0.5560     0.8757     0.252968
0.46689621     0.9279     0.9000     0.8500     0.5564     0.8759     0.253199
0.46698657     0.9279     0.9000     0.8500     0.5568     0.8761     0.253434
0.46707692     0.9279     0.9000     0.8500     0.5572     0.8763     0.253669
0.46716728     0.9279     0.9000     0.8500     0.5576     0.8764     0.253902
0.46725763     0.9279     0.9000     0.8500     0.5580     0.8766     0.254133
0.46734799     0.9279     0.9000     0.8500     0.5584     0.8768     0.254367
0.46743834     0.9279     0.9000     0.8500     0.5588     0.8770     0.254602
0.46752869     0.9279     0.9000     0.8500     0.5592     0.8772     0.254836
0.46761905     0.9279     0.9000     0.8500     0.5597     0.8773     0.255068
0.46770940     0.9279     0.9000     0.8500     0.5601     0.8775     0.255300
0.46779976     0.9279     0.9000     0.8500     0.5605     0.8777     0.255536
0.46789011     0.9279     0.9000     0.8500     0.5609     0.8779     0.255772
0.46798046     0.9279     0.9000     0.8500     0.5613     0.8781     0.256004
0.46807082     0.9279     0.9000     0.8500     0.5617     0.8783     0.256236
0.46816117     0.9278     0.9000     0.8500     0.5621     0.8784     0.256471
0.46825153     0.9278     0.9000     0.8500     0.5625     0.8786     0.256707
0.46834188     0.9278     0.9000     0.8500     0.5629     0.8788     0.256941
0.46843223     0.9278     0.9000     0.8500     0.5633     0.8790     0.257173
0.46852259     0.9278     0.9000     0.8500     0.5637     0.8792     0.257406
0.46861294     0.9278     0.9000     0.8500     0.5642     0.8793     0.257638
0.46870330     0.9278     0.9000     0.8500     0.5646     0.8795     0.257871
0.46879365     0.9278     0.9000     0.8500     0.5650     0.8797     0.258107
0.46888400     0.9278     0.9000     0.8500     0.5654     0.8799     0.258344
0.46897436     0.9278     0.9000     0.8500     0.5658     0.8801     0.258577
0.46906471     0.9278     0.9000     0.8500     0.5662     0.8802     0.258810
0.46915507     0.9278     0.9000     0.8500     0.5666     0.8804     0.259043
0.46924542     0.9278     0.9000     0.8500     0.5670     0.8806     0.259276
0.46933578     0.9277     0.9000     0.8500     0.5674     0.8808     0.259510
0.46942613     0.9277     0.9000     0.8500     0.5678     0.8810     0.259747
0.46951648     0.9277     0.9000     0.8500     0.5683     0.8811     0.259983
0.46960684     0.9277     0.9000     0.8500     0.5687     0.8813     0.260217
0.46969719     0.9277     0.9000     0.8500     0.5691     0.8815     0.260450
0.46978755     0.9277     0.9000     0.8500     0.5695     0.8817     0.260683
0.46987790     0.9277     0.9000     0.8500     0.5699     0.8819     0.260916
0.46996825     0.9277     0.9000     0.8500     0.5703     0.8821     0.261153
0.47005861     0.9277     0.9000     0.8500     0.5707     0.8822     0.261390
0.47014896     0.9277     0.9000     0.8500     0.5711     0.8824     0.261625
0.47023932     0.9277     0.9000     0.8500     0.5715     0.8826     0.261859
0.47032967     0.9277     0.9000     0.8500     0.5719     0.8828     0.262093
0.47042002     0.9277     0.9000     0.8500     0.5725     0.8830     0.262376
0.47051038     0.9276     0.9000     0.8500     0.5730     0.8831     0.262684
0.47060073     0.9276     0.9000     0.8500     0.5736     0.8833     0.262993
0.47069109     0.9276     0.9000     0.8500     0.5742     0.8835     0.263302
0.47078144     0.9276     0.9000     0.8500     0.5747     0.8837     0.263612
0.47087179     0.9276     0.9000     0.8500     0.5753     0.8839     0.263921
0.47096215     0.9276     0.9000     0.8500     0.5759     0.8840     0.264233
0.47105250     0.9276     0.9000     0.8500     0.5765     0.8842     0.264546
0.47114286     0.9276     0.9000     0.8500     0.5770     0.8844     0.264857
0.47123321     0.9276     0.9000     0.8500     0.5776     0.8846     0.265167
0.47132357     0.9276     0.9000     0.8500     0.5782     0.8848     0.265477
0.47141392     0.9276     0.9000     0.8500     0.5788     0.8849     0.265786
0.47150427     0.9276     0.9000     0.8500     0.5793     0.8851     0.266096
0.47159463     0.9276     0.9000     0.8500     0.5799     0.8853     0.266406
0.47168498     0.9275     0.9000     0.8500     0.5805     0.8855     0.266716
0.47177534     0.9275     0.9000     0.8500     0.5811     0.8857     0.267026
0.47186569     0.9275     0.9000     0.8500     0.5816     0.8858     0.267336
0.47195604     0.9272     0.9000     0.8500     0.5822     0.8860     0.267346
0.47204640     0.9266     0.9000     0.8500     0.5828     0.8862     0.267171
0.47213675     0.9260     0.9000     0.8500     0.5833     0.8864     0.266996
0.47222711     0.9255     0.9000     0.8500     0.5839     0.8866     0.266821
0.47231746     0.9249     0.9000     0.8500     0.5845     0.8868     0.266645
0.47240781     0.9243     0.9000     0.8500     0.5851     0.8869     0.266468
0.47249817     0.9238     0.9000     0.8500     0.5856     0.8871     0.266292
0.47258852     0.9232     0.9000     0.8500     0.5862     0.8873     0.266114
0.47267888     0.9226     0.9000     0.8500     0.5868     0.8875     0.265936
0.47276923     0.9220     0.9000     0.8500     0.5874     0.8877     0.265758
0.47285958     0.9215     0.9000     0.8500     0.5879     0.8878     0.265580
0.47294994     0.9209     0.9000     0.8500     0.5885     0.8880     0.265400
0.47304029     0.9203     0.9000     0.8500     0.5891     0.8882     0.265221
0.47313065     0.9198     0.9000     0.8500     0.5896     0.8884     0.265041
0.47322100     0.9192     0.9000     0.8500     0.5902     0.8886     0.264860
0.47331136     0.9186     0.9000     0.8500     0.5908     0.8887     0.264680
0.47340171     0.9181     0.9000     0.8500     0.5914     0.8889     0.264498
0.47349206     0.9175     0.9000     0.8500     0.5919     0.8891     0.264316
0.47358242     0.9169     0.9000     0.8500     0.5925     0.8893     0.264134
0.47367277     0.9164     0.9000     0.8500     0.5931     0.8895     0.263951
0.47376313     0.9158     0.9000     0.8500     0.5937     0.8896     0.263768
0.47385348     0.9152     0.9000     0.8500     0.5942     0.8898     0.263585
0.47394383     0.9147     0.9000     0.8500     0.5948     0.8900     0.263401
0.47403419     0.9141     0.9000     0.8500     0.5952     0.8902     0.263148
0.47412454     0.9135     0.9000     0.8500     0.5951     0.8904     0.262666
0.47421490     0.9129     0.9000     0.8500     0.5950     0.8906     0.262184
0.47430525     0.9124     0.9000     0.8500     0.5949     0.8907     0.261703
0.47439560     0.9118     0.9000     0.8500     0.5948     0.8909     0.261223
0.47448596     0.9112     0.9000     0.8500     0.5947     0.8911     0.260743
0.47457631     0.9107     0.9000     0.8500     0.5946     0.8913     0.260264
0.47466667     0.9101     0.9000     0.8500     0.5945     0.8915     0.259786
0.47475702     0.9095     0.9000     0.8500     0.5944     0.8916     0.259308
