# wl_(um)         transit_depth
2.05284          1.057690e-02
2.05489          1.058513e-02
2.05695          1.055489e-02
2.05901          1.052685e-02
2.06107          1.054908e-02
2.06313          1.057905e-02
2.06519          1.055403e-02
2.06726          1.052942e-02
2.06933          1.054186e-02
2.07140          1.054236e-02
2.07347          1.052795e-02
2.07555          1.053883e-02
2.07762          1.052288e-02
2.07970          1.053369e-02
2.08178          1.053324e-02
2.08386          1.052466e-02
2.08595          1.051582e-02
2.08804          1.052746e-02
2.09013          1.051618e-02
2.09222          1.049740e-02
2.09431          1.052153e-02
2.09640          1.051561e-02
2.09850          1.050153e-02
2.10060          1.049314e-02
2.10270          1.050436e-02
2.10481          1.050042e-02
2.10691          1.049094e-02
2.10902          1.050885e-02
2.11113          1.048811e-02
2.11324          1.048129e-02
2.11536          1.047510e-02
2.11747          1.049947e-02
2.11959          1.048884e-02
2.12171          1.047460e-02
2.12384          1.047492e-02
2.12596          1.046540e-02
2.12809          1.047905e-02
2.13022          1.048723e-02
2.13235          1.045850e-02
2.13448          1.046086e-02
2.13662          1.045964e-02
2.13876          1.046674e-02
2.14089          1.047658e-02
2.14304          1.046947e-02
2.14518          1.043862e-02
2.14733          1.045360e-02
2.14948          1.046707e-02
2.15163          1.046320e-02
2.15378          1.045752e-02
2.15593          1.046762e-02
2.15809          1.044430e-02
2.16025          1.046185e-02
2.16241          1.045262e-02
2.16457          1.045122e-02
2.16674          1.046626e-02
2.16891          1.043358e-02
2.17108          1.045620e-02
2.17325          1.046230e-02
2.17542          1.045079e-02
2.17760          1.045825e-02
2.17978          1.046472e-02
2.18196          1.044271e-02
2.18414          1.045322e-02
2.18633          1.047062e-02
2.18852          1.045485e-02
2.19071          1.045445e-02
2.19290          1.046935e-02
2.19509          1.046723e-02
2.19729          1.047242e-02
2.19949          1.047145e-02
2.20169          1.047454e-02
2.20389          1.048736e-02
2.20609          1.048293e-02
2.20830          1.048143e-02
2.21051          1.047001e-02
2.21272          1.045981e-02
2.21494          1.046814e-02
2.21715          1.047823e-02
2.21937          1.048594e-02
2.22159          1.047130e-02
2.22381          1.046254e-02
2.22604          1.046928e-02
2.22827          1.048512e-02
2.23050          1.046132e-02
2.23273          1.046300e-02
2.23496          1.049078e-02
2.23720          1.047116e-02
2.23944          1.046816e-02
2.24168          1.047998e-02
2.24392          1.048668e-02
2.24616          1.046649e-02
2.24841          1.047967e-02
2.25066          1.048291e-02
2.25291          1.047443e-02
2.25517          1.049148e-02
2.25742          1.048877e-02
2.25968          1.047043e-02
2.26194          1.047064e-02
2.26421          1.049487e-02
2.26647          1.048470e-02
2.26874          1.048940e-02
2.27101          1.048684e-02
2.27328          1.048488e-02
2.27555          1.048276e-02
2.27783          1.047989e-02
2.28011          1.050350e-02
2.28239          1.048289e-02
2.28468          1.049710e-02
2.28696          1.048231e-02
2.28925          1.048144e-02
2.29154          1.049367e-02
2.29383          1.058101e-02
2.29613          1.055889e-02
2.29842          1.053784e-02
2.30072          1.053987e-02
2.30303          1.051456e-02
2.30533          1.051550e-02
2.30764          1.050780e-02
2.30995          1.052907e-02
2.31226          1.052678e-02
2.31457          1.053109e-02
2.31689          1.054865e-02
2.31920          1.051607e-02
2.32152          1.056190e-02
2.32385          1.059115e-02
2.32617          1.055293e-02
2.32850          1.056040e-02
2.33083          1.058740e-02
2.33316          1.054311e-02
2.33550          1.055115e-02
2.33783          1.054829e-02
2.34017          1.058460e-02
2.34251          1.055301e-02
2.34486          1.058072e-02
2.34720          1.054827e-02
2.34955          1.055619e-02
2.35190          1.062394e-02
2.35425          1.057714e-02
2.35661          1.057316e-02
2.35897          1.057998e-02
2.36133          1.058830e-02
2.36369          1.057073e-02
2.36605          1.056783e-02
2.36842          1.057439e-02
2.37079          1.059736e-02
2.37316          1.056874e-02
2.37554          1.059013e-02
2.37791          1.057954e-02
2.38029          1.059184e-02
2.38268          1.061288e-02
2.38506          1.060147e-02
2.38745          1.062258e-02
2.38983          1.056848e-02
2.39223          1.060495e-02
2.39462          1.057506e-02
2.39701          1.059638e-02
2.39941          1.057687e-02
2.40181          1.059811e-02
2.40422          1.058632e-02
2.40662          1.059224e-02
2.40903          1.062103e-02
2.41144          1.060110e-02
2.41385          1.063585e-02
2.41627          1.061389e-02
2.41868          1.063142e-02
2.42110          1.060826e-02
2.42353          1.061859e-02
2.42595          1.062987e-02
2.42838          1.062999e-02
2.43081          1.064656e-02
2.43324          1.061632e-02
2.43567          1.065084e-02
2.43811          1.065748e-02
2.44055          1.061328e-02
2.44299          1.064747e-02
2.44544          1.066090e-02
2.44788          1.067076e-02
2.45033          1.063028e-02
2.45278          1.069835e-02
2.45524          1.065465e-02
2.45769          1.064238e-02
2.46015          1.071145e-02
2.46262          1.066225e-02
2.46508          1.064441e-02
2.46755          1.067681e-02
2.47001          1.067096e-02
2.47249          1.067418e-02
2.47496          1.072461e-02
2.47744          1.066584e-02
2.47991          1.070246e-02
2.48240          1.071362e-02
2.48488          1.063722e-02
2.48736          1.072429e-02
2.48985          1.074267e-02
2.49234          1.071115e-02
2.49484          1.065247e-02
2.49733          1.071921e-02
2.49983          1.070555e-02
2.50233          1.069814e-02
2.50484          1.074402e-02
2.50734          1.074950e-02
2.50985          1.072058e-02
2.51236          1.077270e-02
2.51488          1.076125e-02
2.51739          1.070980e-02
2.51991          1.072205e-02
2.52243          1.072049e-02
2.52496          1.078130e-02
2.52748          1.076330e-02
2.53001          1.073206e-02
2.53254          1.075510e-02
2.53508          1.075181e-02
2.53761          1.076458e-02
2.54015          1.077286e-02
2.54269          1.075985e-02
2.54524          1.076626e-02
2.54778          1.077079e-02
2.55033          1.075726e-02
2.55288          1.077813e-02
2.55544          1.076665e-02
2.55800          1.073422e-02
2.56055          1.079334e-02
2.56312          1.078404e-02
2.56568          1.079050e-02
2.56825          1.079738e-02
2.57082          1.072094e-02
2.57339          1.077796e-02
2.57596          1.080773e-02
2.57854          1.078926e-02
2.58112          1.072946e-02
2.58370          1.079594e-02
2.58629          1.075777e-02
2.58888          1.076436e-02
2.59147          1.076324e-02
2.59406          1.079791e-02
2.59665          1.077863e-02
2.59925          1.075988e-02
2.60185          1.077387e-02
2.60446          1.075560e-02
2.60706          1.074512e-02
2.60967          1.077677e-02
2.61228          1.071512e-02
2.61489          1.075066e-02
2.61751          1.079449e-02
2.62013          1.074492e-02
2.62275          1.075593e-02
2.62538          1.077533e-02
2.62800          1.076259e-02
2.63063          1.077233e-02
2.63326          1.079955e-02
2.63590          1.075808e-02
2.63854          1.070764e-02
2.64118          1.079220e-02
2.64382          1.074015e-02
2.64646          1.076471e-02
2.64911          1.073809e-02
2.65176          1.074915e-02
2.65441          1.077020e-02
2.65707          1.071823e-02
2.65973          1.075096e-02
2.66239          1.070796e-02
2.66505          1.079597e-02
2.66772          1.078565e-02
2.67039          1.081595e-02
2.67306          1.075664e-02
2.67573          1.080653e-02
2.67841          1.079712e-02
2.68109          1.074555e-02
2.68377          1.077993e-02
2.68646          1.078534e-02
2.68915          1.075485e-02
2.69184          1.077481e-02
2.69453          1.085992e-02
2.69723          1.079142e-02
2.69992          1.073949e-02
2.70263          1.080577e-02
2.70533          1.079408e-02
2.70804          1.079208e-02
2.71075          1.082587e-02
2.71346          1.076349e-02
2.71617          1.080702e-02
2.71889          1.077988e-02
2.72161          1.079852e-02
2.72433          1.081437e-02
2.72706          1.077741e-02
2.72979          1.080731e-02
2.73252          1.071666e-02
2.73525          1.079415e-02
2.73799          1.079559e-02
2.74073          1.081260e-02
2.74347          1.074370e-02
2.74622          1.077320e-02
2.74896          1.076811e-02
2.75171          1.078133e-02
2.75447          1.080310e-02
2.75722          1.077683e-02
2.75998          1.073501e-02
2.76274          1.076995e-02
2.76551          1.081836e-02
2.76827          1.079213e-02
2.77104          1.082611e-02
2.77382          1.072509e-02
2.77659          1.079131e-02
2.77937          1.084036e-02
2.78215          1.076624e-02
2.78493          1.079176e-02
2.78772          1.083048e-02
2.79051          1.078552e-02
2.79330          1.076939e-02
2.79610          1.075396e-02
2.79889          1.073912e-02
2.80169          1.080775e-02
2.80450          1.087151e-02
2.80730          1.074376e-02
2.81011          1.078623e-02
2.81292          1.078211e-02
2.81574          1.076565e-02
2.81855          1.081679e-02
2.82137          1.086067e-02
2.82420          1.077304e-02
2.82702          1.078792e-02
2.82985          1.070730e-02
2.83268          1.076587e-02
2.83552          1.082532e-02
2.83835          1.080847e-02
2.84119          1.077826e-02
2.84404          1.078387e-02
2.84688          1.076728e-02
2.84973          1.078132e-02
2.85258          1.078696e-02
2.85543          1.085544e-02
2.85829          1.072685e-02
2.86115          1.077660e-02
2.86401          1.075310e-02
2.86688          1.079479e-02
2.86975          1.073775e-02
2.87262          1.083016e-02
2.87549          1.071334e-02
2.87837          1.076799e-02
2.88125          1.075854e-02
2.88413          1.075553e-02
2.88702          1.077303e-02
2.88991          1.081327e-02
2.89280          1.076742e-02
2.89569          1.072077e-02
2.89859          1.077078e-02
2.90149          1.079418e-02
2.90439          1.075833e-02
2.90730          1.081555e-02
2.91021          1.082407e-02
2.91312          1.075679e-02
2.91603          1.078048e-02
2.91895          1.075208e-02
2.92187          1.079013e-02
2.92479          1.078388e-02
2.92772          1.074520e-02
2.93065          1.079133e-02
2.93358          1.071535e-02
2.93652          1.072866e-02
2.93945          1.076727e-02
2.94240          1.076315e-02
2.94534          1.075724e-02
2.94829          1.082620e-02
2.95124          1.074298e-02
2.95419          1.078114e-02
2.95714          1.075381e-02
2.96010          1.076130e-02
2.96306          1.076202e-02
2.96603          1.074239e-02
2.96900          1.078058e-02
2.97197          1.077225e-02
2.97494          1.075593e-02
2.97792          1.069723e-02
2.98090          1.073898e-02
2.98388          1.074085e-02
2.98686          1.074281e-02
2.98985          1.078852e-02
2.99284          1.075652e-02
2.99584          1.072573e-02
2.99884          1.071472e-02
3.00184          1.072021e-02
3.00484          1.074855e-02
3.00785          1.081059e-02
3.01085          1.076683e-02
3.01387          1.069963e-02
3.01688          1.071958e-02
3.01990          1.070493e-02
3.02292          1.076951e-02
3.02595          1.072658e-02
3.02897          1.072917e-02
3.03200          1.074039e-02
3.03504          1.073650e-02
3.03807          1.073495e-02
3.04111          1.068913e-02
3.04416          1.074234e-02
3.04720          1.076412e-02
3.05025          1.076422e-02
3.05330          1.074588e-02
3.05636          1.069006e-02
3.05942          1.071478e-02
3.06248          1.070483e-02
3.06554          1.074126e-02
3.06861          1.070641e-02
3.07168          1.077135e-02
3.07475          1.072747e-02
3.07783          1.069022e-02
3.08091          1.070214e-02
3.08399          1.071194e-02
3.08707          1.072836e-02
3.09016          1.073502e-02
3.09325          1.074441e-02
3.09635          1.076099e-02
3.09945          1.070047e-02
3.10255          1.068865e-02
3.10565          1.073828e-02
3.10876          1.073674e-02
3.11187          1.071783e-02
3.11498          1.074545e-02
3.11810          1.071823e-02
3.12122          1.071833e-02
3.12434          1.072456e-02
3.12747          1.070104e-02
3.13060          1.072305e-02
3.13373          1.074043e-02
3.13687          1.071265e-02
3.14000          1.073668e-02
3.14315          1.074234e-02
3.14629          1.072780e-02
3.14944          1.073287e-02
3.15259          1.069891e-02
3.15574          1.074588e-02
3.15890          1.073191e-02
3.16206          1.070040e-02
3.16522          1.070624e-02
3.16839          1.072413e-02
3.17156          1.074082e-02
3.17473          1.073621e-02
3.17791          1.074521e-02
3.18109          1.069647e-02
3.18427          1.071252e-02
3.18746          1.069048e-02
3.19065          1.071464e-02
3.19384          1.074955e-02
3.19704          1.072831e-02
3.20023          1.074483e-02
3.20344          1.076923e-02
3.20664          1.068740e-02
3.20985          1.069233e-02
3.21306          1.073527e-02
3.21628          1.069526e-02
3.21949          1.070643e-02
3.22271          1.071967e-02
3.22594          1.070894e-02
3.22917          1.069611e-02
3.23240          1.070088e-02
3.23563          1.068244e-02
3.23887          1.070178e-02
3.24211          1.070876e-02
3.24535          1.070395e-02
3.24860          1.070065e-02
3.25185          1.068666e-02
3.25510          1.065260e-02
3.25836          1.064942e-02
3.26162          1.066995e-02
3.26488          1.067838e-02
3.26815          1.066339e-02
3.27142          1.067928e-02
3.27469          1.066559e-02
3.27797          1.065839e-02
3.28125          1.069452e-02
3.28453          1.064216e-02
3.28782          1.067292e-02
3.29111          1.064169e-02
3.29440          1.067605e-02
3.29770          1.067882e-02
3.30099          1.064373e-02
3.30430          1.065744e-02
3.30760          1.066536e-02
3.31091          1.067542e-02
3.31423          1.072196e-02
3.31754          1.071250e-02
3.32086          1.075640e-02
3.32418          1.073620e-02
3.32751          1.075895e-02
3.33084          1.072193e-02
3.33417          1.072672e-02
3.33751          1.072602e-02
3.34085          1.073186e-02
3.34419          1.071699e-02
3.34753          1.070587e-02
3.35088          1.067018e-02
3.35424          1.069858e-02
3.35759          1.069141e-02
3.36095          1.066257e-02
3.36431          1.066337e-02
3.36768          1.065357e-02
3.37105          1.066000e-02
3.37442          1.063156e-02
3.37780          1.066226e-02
3.38118          1.066525e-02
3.38456          1.066912e-02
3.38795          1.062149e-02
3.39134          1.062513e-02
3.39473          1.065834e-02
3.39813          1.062945e-02
3.40153          1.065580e-02
3.40493          1.067292e-02
3.40834          1.065045e-02
3.41175          1.061606e-02
3.41516          1.067160e-02
3.41858          1.066688e-02
3.42200          1.063948e-02
3.42542          1.062907e-02
3.42885          1.066630e-02
3.43228          1.062224e-02
3.43571          1.066590e-02
3.43915          1.064793e-02
3.44259          1.065567e-02
3.44603          1.065045e-02
3.44948          1.062441e-02
3.45293          1.064511e-02
3.45639          1.066053e-02
3.45985          1.063652e-02
3.46331          1.062602e-02
3.46677          1.064033e-02
3.47024          1.063887e-02
3.47371          1.064059e-02
3.47719          1.064738e-02
3.48067          1.063204e-02
3.48415          1.064271e-02
3.48764          1.064323e-02
3.49112          1.066710e-02
3.49462          1.063694e-02
3.49811          1.065022e-02
3.50161          1.061181e-02
3.50512          1.062776e-02
3.50862          1.061558e-02
3.51213          1.063031e-02
3.51565          1.063682e-02
3.51917          1.065354e-02
3.52269          1.061490e-02
3.52621          1.063520e-02
3.52974          1.063931e-02
3.53327          1.061973e-02
3.53681          1.062985e-02
3.54034          1.061568e-02
3.54389          1.066603e-02
3.54743          1.062164e-02
3.55098          1.060589e-02
3.55453          1.062557e-02
3.55809          1.062422e-02
3.56165          1.062299e-02
3.56521          1.060026e-02
3.56878          1.062951e-02
3.57235          1.062637e-02
3.57593          1.061396e-02
3.57950          1.059323e-02
3.58308          1.062191e-02
3.58667          1.060946e-02
3.59026          1.058739e-02
3.59385          1.060087e-02
3.59745          1.061715e-02
3.60104          1.062469e-02
3.60465          1.058937e-02
3.60825          1.057453e-02
3.61186          1.061203e-02
3.61548          1.060656e-02
3.61909          1.057311e-02
3.62272          1.060286e-02
3.62634          1.059701e-02
3.62997          1.056983e-02
3.63360          1.058126e-02
3.63724          1.059705e-02
3.64087          1.058257e-02
3.64452          1.056616e-02
3.64816          1.058214e-02
3.65181          1.057760e-02
3.65547          1.057290e-02
3.65912          1.057707e-02
3.66279          1.058631e-02
3.66645          1.055970e-02
3.67012          1.055800e-02
3.67379          1.057756e-02
3.67747          1.056213e-02
3.68115          1.056797e-02
3.68483          1.057312e-02
3.68851          1.056503e-02
3.69221          1.054264e-02
3.69590          1.057214e-02
3.69960          1.055805e-02
3.70330          1.054615e-02
3.70700          1.055965e-02
3.71071          1.054455e-02
3.71443          1.054553e-02
3.71814          1.054738e-02
3.72186          1.053638e-02
3.72559          1.054012e-02
3.72931          1.053920e-02
3.73304          1.055289e-02
3.73678          1.054018e-02
3.74052          1.053777e-02
3.74426          1.055304e-02
3.74801          1.051569e-02
3.75176          1.053135e-02
3.75551          1.053833e-02
3.75927          1.052968e-02
3.76303          1.053902e-02
3.76679          1.052403e-02
3.77056          1.052655e-02
3.77433          1.052650e-02
3.77811          1.050701e-02
3.78189          1.051167e-02
3.78567          1.054759e-02
3.78946          1.052665e-02
3.79325          1.051760e-02
3.79705          1.050264e-02
3.80085          1.052895e-02
3.80465          1.050976e-02
3.80846          1.052480e-02
3.81227          1.050086e-02
3.81608          1.050777e-02
3.81990          1.049063e-02
3.82372          1.051426e-02
3.82755          1.051394e-02
3.83138          1.050723e-02
3.83521          1.051369e-02
3.83905          1.049326e-02
3.84289          1.049018e-02
3.84673          1.048275e-02
3.85058          1.050334e-02
3.85443          1.048302e-02
3.85829          1.048673e-02
3.86215          1.049905e-02
3.86601          1.048603e-02
3.86988          1.047931e-02
3.87375          1.049178e-02
3.87763          1.047950e-02
3.88151          1.047582e-02
3.88539          1.048376e-02
3.88928          1.048084e-02
3.89317          1.049360e-02
3.89707          1.048128e-02
3.90096          1.048363e-02
3.90487          1.048488e-02
3.90877          1.047049e-02
3.91269          1.048992e-02
3.91660          1.047463e-02
3.92052          1.047503e-02
3.92444          1.046917e-02
3.92837          1.048147e-02
3.93230          1.047445e-02
3.93623          1.049716e-02
3.94017          1.048837e-02
3.94411          1.047196e-02
3.94806          1.047891e-02
3.95201          1.047700e-02
3.95596          1.047892e-02
3.95992          1.045287e-02
3.96388          1.048611e-02
3.96785          1.052863e-02
3.97182          1.047143e-02
3.97579          1.048401e-02
3.97977          1.050531e-02
3.98375          1.047749e-02
3.98774          1.047515e-02
3.99173          1.048386e-02
3.99572          1.047621e-02
3.99972          1.050568e-02
4.00372          1.049874e-02
4.00773          1.049149e-02
4.01174          1.047093e-02
4.01575          1.051016e-02
4.01977          1.048702e-02
4.02379          1.049169e-02
4.02781          1.050051e-02
4.03184          1.051451e-02
4.03588          1.047289e-02
4.03992          1.049336e-02
4.04396          1.050644e-02
4.04800          1.051643e-02
4.05205          1.050184e-02
4.05611          1.048494e-02
4.06017          1.053092e-02
4.06423          1.050912e-02
4.06829          1.050631e-02
4.07237          1.048356e-02
4.07644          1.054526e-02
4.08052          1.052114e-02
4.08460          1.054752e-02
4.08869          1.052743e-02
4.09278          1.049080e-02
4.09687          1.053518e-02
4.10097          1.052755e-02
4.10507          1.049053e-02
4.10918          1.055041e-02
4.11329          1.050459e-02
4.11741          1.054494e-02
4.12153          1.051640e-02
4.12565          1.052111e-02
4.12978          1.053804e-02
4.13391          1.052241e-02
4.13805          1.054970e-02
4.14219          1.051597e-02
4.14633          1.051890e-02
4.15048          1.052211e-02
4.15463          1.053837e-02
4.15879          1.054758e-02
4.16295          1.053868e-02
4.16711          1.053764e-02
4.17128          1.056854e-02
4.17546          1.055985e-02
4.17964          1.054881e-02
4.18382          1.060705e-02
4.18800          1.056486e-02
4.19219          1.057570e-02
4.19639          1.057835e-02
4.20059          1.057426e-02
4.20479          1.061539e-02
4.20900          1.060152e-02
4.21321          1.063530e-02
4.21742          1.063528e-02
4.22164          1.066544e-02
4.22586          1.063584e-02
4.23009          1.065247e-02
4.23433          1.063578e-02
4.23856          1.067871e-02
4.24280          1.070767e-02
4.24705          1.068444e-02
4.25130          1.071128e-02
4.25555          1.068106e-02
4.25981          1.070731e-02
4.26407          1.070868e-02
4.26834          1.071861e-02
4.27261          1.071604e-02
4.27688          1.073151e-02
4.28116          1.072818e-02
4.28544          1.072805e-02
4.28973          1.071913e-02
4.29402          1.073362e-02
4.29832          1.073428e-02
4.30262          1.074693e-02
4.30692          1.073742e-02
4.31123          1.074349e-02
4.31555          1.073739e-02
4.31986          1.072699e-02
4.32419          1.073898e-02
4.32851          1.073799e-02
4.33284          1.073664e-02
4.33718          1.075130e-02
4.34152          1.073585e-02
4.34586          1.074020e-02
4.35021          1.073907e-02
4.35456          1.073226e-02
4.35892          1.074010e-02
4.36328          1.072678e-02
4.36764          1.075217e-02
4.37201          1.072650e-02
4.37639          1.075168e-02
4.38077          1.074101e-02
4.38515          1.073540e-02
4.38954          1.072655e-02
4.39393          1.074040e-02
4.39833          1.076174e-02
4.40273          1.073636e-02
4.40713          1.073132e-02
4.41154          1.073073e-02
4.41595          1.073609e-02
4.42037          1.074032e-02
4.42480          1.074800e-02
4.42922          1.075697e-02
4.43365          1.075253e-02
4.43809          1.074806e-02
4.44253          1.073221e-02
4.44697          1.073210e-02
4.45142          1.074068e-02
4.45588          1.073881e-02
4.46034          1.073434e-02
4.46480          1.073450e-02
4.46926          1.072616e-02
4.47374          1.073457e-02
4.47821          1.072731e-02
4.48269          1.073000e-02
4.48718          1.071109e-02
4.49167          1.072789e-02
4.49616          1.073795e-02
4.50066          1.074406e-02
4.50516          1.073907e-02
4.50967          1.070087e-02
4.51418          1.073980e-02
4.51870          1.072479e-02
4.52322          1.071108e-02
4.52774          1.074649e-02
4.53227          1.076199e-02
4.53681          1.071158e-02
4.54135          1.068061e-02
4.54589          1.074991e-02
4.55044          1.073581e-02
4.55499          1.069216e-02
4.55955          1.072413e-02
4.56411          1.074955e-02
4.56868          1.072193e-02
4.57325          1.073854e-02
4.57782          1.071699e-02
4.58240          1.072512e-02
4.58699          1.073363e-02
4.59158          1.066281e-02
4.59617          1.074184e-02
4.60077          1.072919e-02
4.60537          1.067576e-02
4.60998          1.074255e-02
4.61459          1.070342e-02
4.61921          1.072586e-02
4.62383          1.076141e-02
4.62846          1.068399e-02
4.63309          1.071335e-02
4.63773          1.070169e-02
4.64237          1.073253e-02
4.64701          1.073219e-02
4.65166          1.071121e-02
4.65631          1.069928e-02
4.66097          1.070104e-02
4.66564          1.067148e-02
4.67030          1.064262e-02
4.67498          1.074572e-02
4.67965          1.070129e-02
4.68433          1.070384e-02
4.68902          1.069640e-02
4.69371          1.069041e-02
4.69841          1.071831e-02
4.70311          1.064106e-02
4.70782          1.075544e-02
4.71253          1.068568e-02
4.71724          1.076920e-02
4.72196          1.063787e-02
4.72668          1.074872e-02
4.73141          1.068689e-02
4.73615          1.074067e-02
4.74089          1.069205e-02
4.74563          1.071601e-02
4.75038          1.068133e-02
4.75513          1.072499e-02
4.75989          1.066026e-02
4.76465          1.074658e-02
4.76942          1.067261e-02
4.77419          1.075972e-02
4.77896          1.072524e-02
4.78375          1.076838e-02
4.78853          1.066636e-02
4.79332          1.075974e-02
4.79812          1.062355e-02
4.80292          1.076609e-02
4.80772          1.065055e-02
4.81253          1.077456e-02
4.81735          1.064953e-02
4.82217          1.074981e-02
4.82699          1.065850e-02
4.83182          1.072613e-02
4.83666          1.068399e-02
4.84150          1.073294e-02
4.84634          1.067997e-02
4.85119          1.068137e-02
4.85604          1.072627e-02
4.86090          1.064201e-02
4.86577          1.075825e-02
4.87063          1.067096e-02
4.87551          1.077396e-02
4.88038          1.064140e-02
4.88527          1.074452e-02
4.89015          1.064409e-02
4.89505          1.070484e-02
4.89994          1.073942e-02
4.90485          1.068499e-02
4.90975          1.069985e-02
4.91467          1.070258e-02
4.91958          1.069704e-02
4.92451          1.067950e-02
4.92943          1.068932e-02
4.93436          1.072769e-02
4.93930          1.068239e-02
4.94424          1.070887e-02
4.94919          1.070910e-02
4.95414          1.072692e-02
4.95910          1.071791e-02
4.96406          1.066436e-02
4.96903          1.075714e-02
4.97400          1.063474e-02
4.97897          1.072551e-02
4.98396          1.065658e-02
4.98894          1.070167e-02
4.99393          1.065616e-02
4.99893          1.069825e-02
5.00393          1.069786e-02
